Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
15.4950,Traveling to Target (t = 15.5s),,2.81932,18.61,[],0.0021,15.5000
15.5450,Traveling to Target (t = 15.5s),,2.83678,18.64,[],0.0021,15.5500
15.5950,Traveling to Target (t = 15.6s),,2.85424,18.67,[],0.0021,15.6000
15.6450,Traveling to Target (t = 15.6s),,2.87170,18.69,[],0.0031,15.6500
15.6950,Traveling to Target (t = 15.7s),,2.88917,18.72,[],0.0022,15.7000
15.7450,Traveling to Target (t = 15.7s),,2.90663,18.75,[],0.0021,15.7500
15.7950,Traveling to Target (t = 15.8s),,2.92410,18.77,[],0.0023,15.8000
15.8450,Traveling to Target (t = 15.8s),,2.94157,18.80,[],0.0022,15.8500
15.8950,Traveling to Target (t = 15.9s),,2.95903,18.82,[],0.0021,15.9000
15.9450,Traveling to Target (t = 15.9s),,2.97651,18.84,[],0.0022,15.9500
15.9950,Traveling to Target (t = 16.0s),,2.99398,18.87,[],0.0022,16.0000
16.0450,Traveling to Target (t = 16.0s),,3.01145,18.89,[],0.0022,16.0500
16.0950,Traveling to Target (t = 16.1s),,3.02893,18.91,[],0.0022,16.1000
16.1450,Traveling to Target (t = 16.1s),,3.04640,18.94,[],0.0021,16.1500
16.1950,Traveling to Target (t = 16.2s),,3.06388,18.96,[],0.0024,16.2000
16.2450,Traveling to Target (t = 16.2s),,3.08136,18.98,[],0.0021,16.2500
16.2950,Traveling to Target (t = 16.3s),,3.09884,19.00,[],0.0021,16.3000
16.3450,Traveling to Target (t = 16.3s),,3.11632,19.02,[],0.0021,16.3500
16.3950,Traveling to Target (t = 16.4s),,3.13381,19.04,[],0.0023,16.4000
16.4450,Traveling to Target (t = 16.4s),,3.15129,19.06,[],0.0022,16.4500
16.4950,Traveling to Target (t = 16.5s),,3.16878,19.08,[],0.0022,16.5000
16.5450,Traveling to Target (t = 16.5s),,3.18626,19.10,[],0.0021,16.5500
16.5950,Traveling to Target (t = 16.6s),,3.20375,19.11,[],0.0022,16.6000
16.6450,Traveling to Target (t = 16.6s),,3.22124,19.13,[],0.0021,16.6500
16.6950,Traveling to Target (t = 16.7s),,3.23873,19.15,[],0.0021,16.7000
16.7450,Traveling to Target (t = 16.7s),,3.25622,19.17,[],0.0022,16.7500
16.7950,Traveling to Target (t = 16.8s),,3.27372,19.18,[],0.0021,16.8000
16.8450,Traveling to Target (t = 16.8s),,3.29121,19.20,[],0.0021,16.8500
16.8950,Traveling to Target (t = 16.9s),,3.30870,19.22,[],0.0021,16.9000
16.9450,Traveling to Target (t = 16.9s),,3.32620,19.23,[],0.0021,16.9500
16.9950,Traveling to Target (t = 17.0s),,3.34370,19.25,[],0.0021,17.0000
17.0450,Traveling to Target (t = 17.0s),,3.36119,19.26,[],0.0022,17.0500
17.0950,Traveling to Target (t = 17.1s),,3.37869,19.28,[],0.0021,17.1000
17.1450,Traveling to Target (t = 17.1s),,3.39619,19.29,[],0.0021,17.1500
17.1950,Traveling to Target (t = 17.2s),,3.41369,19.31,[],0.0021,17.2000
17.2450,Traveling to Target (t = 17.2s),,3.43120,19.32,[],0.0021,17.2500
17.2950,Traveling to Target (t = 17.3s),,3.44870,19.33,[],0.0021,17.3000
17.3450,Traveling to Target (t = 17.3s),,3.46620,19.35,[],0.0021,17.3500
17.3950,Traveling to Target (t = 17.4s),,3.48371,19.36,[],0.0022,17.4000
17.4450,Traveling to Target (t = 17.4s),,3.50121,19.37,[],0.0022,17.4500
17.4950,Traveling to Target (t = 17.5s),,3.51872,19.39,[],0.0021,17.5000
17.5450,Traveling to Target (t = 17.5s),,3.53623,19.40,[],0.0021,17.5500
17.5950,Traveling to Target (t = 17.6s),,3.55374,19.41,[],0.0021,17.6000
17.6450,Traveling to Target (t = 17.6s),,3.57124,19.42,[],0.0021,17.6500
17.6950,Traveling to Target (t = 17.7s),,3.58875,19.43,[],0.0021,17.7000
17.7450,Traveling to Target (t = 17.7s),,3.60626,19.44,[],0.0021,17.7500
17.7950,Traveling to Target (t = 17.8s),,3.62378,19.46,[],0.0022,17.8000
17.8450,Traveling to Target (t = 17.8s),,3.64129,19.47,[],0.0021,17.8500
17.8950,Traveling to Target (t = 17.9s),,3.65880,19.48,[],0.0021,17.9000
17.9450,Traveling to Target (t = 17.9s),,3.67632,19.49,[],0.0021,17.9500
17.9950,Traveling to Target (t = 18.0s),,3.69383,19.50,[],0.0022,18.0000
18.0450,Traveling to Target (t = 18.0s),,3.71135,19.51,[],0.0021,18.0500
18.0950,Traveling to Target (t = 18.1s),,3.72886,19.52,[],0.0022,18.1000
18.1450,Traveling to Target (t = 18.1s),,3.74638,19.53,[],0.0021,18.1500
18.1950,Traveling to Target (t = 18.2s),,3.76390,19.54,[],0.0021,18.2000
18.2450,Traveling to Target (t = 18.2s),,3.78142,19.55,[],0.0022,18.2500
18.2950,Traveling to Target (t = 18.3s),,3.79893,19.55,[],0.0021,18.3000
18.3450,Traveling to Target (t = 18.3s),,3.81645,19.56,[],0.0022,18.3500
18.3950,Traveling to Target (t = 18.4s),,3.83398,19.57,[],0.0022,18.4000
18.4450,Traveling to Target (t = 18.4s),,3.85150,19.58,[],0.0021,18.4500
18.4950,Traveling to Target (t = 18.5s),,3.86902,19.59,[],0.0021,18.5000
18.5450,Traveling to Target (t = 18.5s),,3.88654,19.60,[],0.0022,18.5500
18.5950,Traveling to Target (t = 18.6s),,3.90406,19.60,[],0.0021,18.6000
18.6450,Traveling to Target (t = 18.6s),,3.92159,19.61,[],0.0021,18.6500
18.6950,Traveling to Target (t = 18.7s),,3.93911,19.62,[],0.0022,18.7000
18.7450,Traveling to Target (t = 18.7s),,3.95664,19.63,[],0.0022,18.7500
18.7950,Traveling to Target (t = 18.8s),,3.97416,19.63,[],0.0022,18.8000
18.8450,Traveling to Target (t = 18.8s),,3.99169,19.64,[],0.0021,18.8500
18.8950,Traveling to Target (t = 18.9s),,4.00922,19.65,[],0.0021,18.9000
18.9450,Traveling to Target (t = 18.9s),,4.02674,19.65,[],0.0021,18.9500
18.9950,Traveling to Target (t = 19.0s),,4.04427,19.66,[],0.0021,19.0000
19.0450,Traveling to Target (t = 19.0s),,4.06180,19.67,[],0.0021,19.0500
19.0950,Traveling to Target (t = 19.1s),,4.07933,19.67,[],0.0021,19.1000
19.1450,Traveling to Target (t = 19.1s),,4.09686,19.68,[],0.0021,19.1500
19.1950,Traveling to Target (t = 19.2s),,4.11439,19.69,[],0.0022,19.2000
19.2450,Traveling to Target (t = 19.2s),,4.13192,19.69,[],0.0022,19.2500
19.2950,Traveling to Target (t = 19.3s),,4.14945,19.70,[],0.0021,19.3000
19.3450,Traveling to Target (t = 19.3s),,4.16699,19.70,[],0.0021,19.3500
19.3950,Traveling to Target (t = 19.4s),,4.18452,19.71,[],0.0021,19.4000
19.4450,Traveling to Target (t = 19.4s),,4.20205,19.72,[],0.0021,19.4500
19.4950,Traveling to Target (t = 19.5s),,4.21958,19.72,[],0.0021,19.5000
19.5450,Traveling to Target (t = 19.5s),,4.23712,19.73,[],0.0021,19.5500
19.5950,Traveling to Target (t = 19.6s),,4.25465,19.73,[],0.0031,19.6000
19.6450,Traveling to Target (t = 19.6s),,4.27219,19.74,[],0.0022,19.6500
19.6950,Traveling to Target (t = 19.7s),,4.28972,19.74,[],0.0021,19.7000
19.7450,Traveling to Target (t = 19.7s),,4.30726,19.75,[],0.0022,19.7500
19.7950,Traveling to Target (t = 19.8s),,4.32480,19.75,[],0.0022,19.8000
19.8450,Traveling to Target (t = 19.8s),,4.34233,19.76,[],0.0022,19.8500
19.8950,Traveling to Target (t = 19.9s),,4.35987,19.76,[],0.0022,19.9000
19.9450,Traveling to Target (t = 19.9s),,4.37741,19.76,[],0.0021,19.9500
19.9950,Traveling to Target (t = 20.0s),,4.39495,19.77,[],0.0021,20.0000
20.0450,Traveling to Target (t = 20.0s),,4.41249,19.77,[],0.0022,20.0500
20.0950,Traveling to Target (t = 20.1s),,4.43003,19.78,[],0.0021,20.1000
20.1450,Traveling to Target (t = 20.1s),,4.44757,19.78,[],0.0021,20.1500
20.1950,Traveling to Target (t = 20.2s),,4.46511,19.79,[],0.0022,20.2000
20.2450,Traveling to Target (t = 20.2s),,4.48265,19.79,[],0.0021,20.2500
20.2950,Traveling to Target (t = 20.3s),,4.50019,19.79,[],0.0021,20.3000
20.3450,Traveling to Target (t = 20.3s),,4.51773,19.80,[],0.0022,20.3500
20.3950,Traveling to Target (t = 20.4s),,4.53527,19.80,[],0.0021,20.4000
20.4450,Traveling to Target (t = 20.4s),,4.55281,19.80,[],0.0022,20.4500
20.4950,Traveling to Target (t = 20.5s),,4.57036,19.81,[],0.0022,20.5000
20.5450,Traveling to Target (t = 20.5s),,4.58790,19.81,[],0.0021,20.5500
20.5950,Traveling to Target (t = 20.6s),,4.60544,19.82,[],0.0021,20.6000
20.6450,Traveling to Target (t = 20.6s),,4.62299,19.82,[],0.0021,20.6500
20.6950,Traveling to Target (t = 20.7s),,4.64053,19.82,[],0.0022,20.7000
20.7450,Traveling to Target (t = 20.7s),,4.65808,19.83,[],0.0021,20.7500
20.7950,Traveling to Target (t = 20.8s),,4.67562,19.83,[],0.0023,20.8000
20.8450,Traveling to Target (t = 20.8s),,4.69317,19.83,[],0.0022,20.8500
20.8950,Traveling to Target (t = 20.9s),,4.71071,19.83,[],0.0021,20.9000
20.9450,Traveling to Target (t = 20.9s),,4.72826,19.84,[],0.0021,20.9500
20.9950,Traveling to Target (t = 21.0s),,4.74581,19.84,[],0.0021,21.0000
21.0450,Traveling to Target (t = 21.0s),,4.76335,19.84,[],0.0021,21.0500
21.0950,Traveling to Target (t = 21.1s),,4.78090,19.85,[],0.0021,21.1000
21.1450,Traveling to Target (t = 21.1s),,4.79845,19.85,[],0.0021,21.1500
21.1950,Traveling to Target (t = 21.2s),,4.81600,19.85,[],0.0022,21.2000
21.2450,Traveling to Target (t = 21.2s),,4.83354,19.85,[],0.0021,21.2500
21.2950,Traveling to Target (t = 21.3s),,4.85109,19.86,[],0.0021,21.3000
21.3450,Traveling to Target (t = 21.3s),,4.86864,19.86,[],0.0021,21.3500
21.3950,Traveling to Target (t = 21.4s),,4.88619,19.86,[],0.0022,21.4000
21.4450,Traveling to Target (t = 21.4s),,4.90374,19.86,[],0.0022,21.4500
21.4950,Traveling to Target (t = 21.5s),,4.92129,19.87,[],0.0021,21.5000
21.5450,Traveling to Target (t = 21.5s),,4.93884,19.87,[],0.0021,21.5500
21.5950,Traveling to Target (t = 21.6s),,4.95639,19.87,[],0.0021,21.6000
21.6450,Traveling to Target (t = 21.6s),,4.97394,19.87,[],0.0022,21.6500
21.6950,Traveling to Target (t = 21.7s),,4.99149,19.87,[],0.0022,21.7000
21.7450,Traveling to Target (t = 21.7s),,5.00905,19.88,[],0.0022,21.7500
21.7950,Traveling to Target (t = 21.8s),,5.02660,19.88,[],0.0021,21.8000
21.8450,Traveling to Target (t = 21.8s),,5.04415,19.88,[],0.0022,21.8500
21.8950,Traveling to Target (t = 21.9s),,5.06170,19.88,[],0.0021,21.9000
21.9450,Traveling to Target (t = 21.9s),,5.07926,19.88,[],0.0022,21.9500
21.9950,Traveling to Target (t = 22.0s),,5.09681,19.89,[],0.0021,22.0000
22.0450,Traveling to Target (t = 22.0s),,5.11436,19.89,[],0.0022,22.0500
22.0950,Traveling to Target (t = 22.1s),,5.13192,19.89,[],0.0021,22.1000
22.1450,Traveling to Target (t = 22.1s),,5.14947,19.89,[],0.0021,22.1500
22.1950,Traveling to Target (t = 22.2s),,5.16702,19.89,[],0.0021,22.2000
22.2450,Traveling to Target (t = 22.2s),,5.18458,19.90,[],0.0021,22.2500
22.2950,Traveling to Target (t = 22.3s),,5.20213,19.90,[],0.0021,22.3000
22.3450,Traveling to Target (t = 22.3s),,5.21969,19.90,[],0.0022,22.3500
22.3950,Traveling to Target (t = 22.4s),,5.23724,19.90,[],0.0021,22.4000
22.4450,Traveling to Target (t = 22.4s),,5.25480,19.90,[],0.0021,22.4500
22.4950,Traveling to Target (t = 22.5s),,5.27236,19.90,[],0.0021,22.5000
22.5450,Traveling to Target (t = 22.5s),,5.28991,19.90,[],0.0022,22.5500
22.5950,Traveling to Target (t = 22.6s),,5.30747,19.91,[],0.0021,22.6000
22.6450,Traveling to Target (t = 22.6s),,5.32502,19.91,[],0.0022,22.6500
22.6950,Traveling to Target (t = 22.7s),,5.34258,19.91,[],0.0021,22.7000
22.7450,Traveling to Target (t = 22.7s),,5.36014,19.91,[],0.0023,22.7500
22.7950,Traveling to Target (t = 22.8s),,5.37770,19.91,[],0.0021,22.8000
22.8450,Traveling to Target (t = 22.8s),,5.39525,19.91,[],0.0021,22.8500
22.8950,Traveling to Target (t = 22.9s),,5.41281,19.91,[],0.0021,22.9000
22.9450,Traveling to Target (t = 22.9s),,5.43037,19.92,[],0.0022,22.9500
22.9950,Traveling to Target (t = 23.0s),,5.44793,19.92,[],0.0021,23.0000
23.0450,Traveling to Target (t = 23.0s),,5.46549,19.92,[],0.0022,23.0500
23.0950,Traveling to Target (t = 23.1s),,5.48305,19.92,[],0.0021,23.1000
23.1450,Traveling to Target (t = 23.1s),,5.50061,19.92,[],0.0021,23.1500
23.1950,Traveling to Target (t = 23.2s),,5.51816,19.92,[],0.0023,23.2000
23.2450,Traveling to Target (t = 23.2s),,5.53572,19.92,[],0.0022,23.2500
23.2950,Traveling to Target (t = 23.3s),,5.55328,19.92,[],0.0021,23.3000
23.3450,Traveling to Target (t = 23.3s),,5.57084,19.92,[],0.0021,23.3500
23.3950,Traveling to Target (t = 23.4s),,5.58840,19.93,[],0.0021,23.4000
23.4450,Traveling to Target (t = 23.4s),,5.60596,19.93,[],0.0022,23.4500
23.4950,Traveling to Target (t = 23.5s),,5.62353,19.93,[],0.0021,23.5000
23.5450,Traveling to Target (t = 23.5s),,5.64109,19.93,[],0.0021,23.5500
23.5950,Traveling to Target (t = 23.6s),,5.65865,19.93,[],0.0022,23.6000
23.6450,Traveling to Target (t = 23.6s),,5.67621,19.93,[],0.0021,23.6500
23.6950,Traveling to Target (t = 23.7s),,5.69377,19.93,[],0.0021,23.7000
23.7450,Traveling to Target (t = 23.7s),,5.71133,19.93,[],0.0022,23.7500
23.7950,Traveling to Target (t = 23.8s),,5.72889,19.93,[],0.0021,23.8000
23.8450,Traveling to Target (t = 23.8s),,5.74646,19.93,[],0.0021,23.8500
23.8950,Traveling to Target (t = 23.9s),,5.76402,19.94,[],0.0021,23.9000
23.9450,Traveling to Target (t = 23.9s),,5.78158,19.94,[],0.0022,23.9500
23.9950,Traveling to Target (t = 24.0s),,5.79914,19.94,[],0.0021,24.0000
24.0450,Traveling to Target (t = 24.0s),,5.81671,19.94,[],0.0021,24.0500
24.0950,Traveling to Target (t = 24.1s),,5.83427,19.94,[],0.0021,24.1000
24.1450,Traveling to Target (t = 24.1s),,5.85183,19.94,[],0.0022,24.1500
24.1950,Traveling to Target (t = 24.2s),,5.86940,19.94,[],0.0022,24.2000
24.2450,Traveling to Target (t = 24.2s),,5.88696,19.94,[],0.0021,24.2500
24.2950,Traveling to Target (t = 24.3s),,5.90452,19.94,[],0.0022,24.3000
24.3450,Traveling to Target (t = 24.3s),,5.92209,19.94,[],0.0022,24.3500
24.3950,Traveling to Target (t = 24.4s),,5.93965,19.94,[],0.0021,24.4000
24.4450,Traveling to Target (t = 24.4s),,5.95722,19.94,[],0.0021,24.4500
24.4950,Traveling to Target (t = 24.5s),,5.97478,19.94,[],0.0021,24.5000
24.5450,Traveling to Target (t = 24.5s),,5.99235,19.94,[],0.0022,24.5500
24.5950,Traveling to Target (t = 24.6s),,6.00991,19.95,[],0.0021,24.6000
24.6450,Traveling to Target (t = 24.6s),,6.02748,19.95,[],0.0021,24.6500
24.6950,Traveling to Target (t = 24.7s),,6.04504,19.95,[],0.0022,24.7000
24.7450,Traveling to Target (t = 24.7s),,6.06261,19.95,[],0.0022,24.7500
24.7950,Traveling to Target (t = 24.8s),,6.08017,19.95,[],0.0021,24.8000
24.8450,Traveling to Target (t = 24.8s),,6.09774,19.95,[],0.0021,24.8500
24.8950,Traveling to Target (t = 24.9s),,6.11530,19.95,[],0.0021,24.9000
24.9450,Traveling to Target (t = 24.9s),,6.13287,19.95,[],0.0021,24.9500
24.9950,Traveling to Target (t = 25.0s),,6.15044,19.95,[],0.0021,25.0000
25.0450,Traveling to Target (t = 25.0s),,6.16800,19.95,[],0.0021,25.0500
25.0950,Traveling to Target (t = 25.1s),,6.18557,19.95,[],0.0021,25.1000
25.1450,Traveling to Target (t = 25.1s),,6.20314,19.95,[],0.0021,25.1500
25.1950,Traveling to Target (t = 25.2s),,6.22070,19.95,[],0.0022,25.2000
25.2450,Traveling to Target (t = 25.2s),,6.23827,19.95,[],0.0021,25.2500
25.2950,Traveling to Target (t = 25.3s),,6.25584,19.95,[],0.0021,25.3000
25.3450,Traveling to Target (t = 25.3s),,6.27341,19.95,[],0.0022,25.3500
25.3950,Traveling to Target (t = 25.4s),,6.29097,19.95,[],0.0022,25.4000
25.4450,Traveling to Target (t = 25.4s),,6.30854,19.95,[],0.0021,25.4500
25.4950,Traveling to Target (t = 25.5s),,6.32611,19.95,[],0.0022,25.5000
25.5450,Traveling to Target (t = 25.5s),,6.34368,19.95,[],0.0022,25.5500
25.5950,Traveling to Target (t = 25.6s),,6.36125,19.96,[],0.0021,25.6000
25.6450,Traveling to Target (t = 25.6s),,6.37881,19.96,[],0.0022,25.6500
25.6950,Traveling to Target (t = 25.7s),,6.39638,19.96,[],0.0022,25.7000
25.7450,Traveling to Target (t = 25.7s),,6.41395,19.96,[],0.0021,25.7500
25.7950,Traveling to Target (t = 25.8s),,6.43152,19.96,[],0.0022,25.8000
25.8450,Traveling to Target (t = 25.8s),,6.44909,19.96,[],0.0021,25.8500
25.8950,Traveling to Target (t = 25.9s),,6.46666,19.96,[],0.0022,25.9000
25.9450,Traveling to Target (t = 25.9s),,6.48423,19.96,[],0.0022,25.9500
25.9950,Traveling to Target (t = 26.0s),,6.50180,19.96,[],0.0022,26.0000
26.0450,Traveling to Target (t = 26.0s),,6.51937,19.96,[],0.0021,26.0500
26.0950,Traveling to Target (t = 26.1s),,6.53694,19.96,[],0.0021,26.1000
26.1450,Traveling to Target (t = 26.1s),,6.55451,19.96,[],0.0022,26.1500
26.1950,Traveling to Target (t = 26.2s),,6.57208,19.96,[],0.0021,26.2000
26.2450,Traveling to Target (t = 26.2s),,6.58965,19.96,[],0.0021,26.2500
26.2950,Traveling to Target (t = 26.3s),,6.60722,19.96,[],0.0021,26.3000
26.3450,Traveling to Target (t = 26.3s),,6.62479,19.96,[],0.0021,26.3500
26.3950,Traveling to Target (t = 26.4s),,6.64236,19.96,[],0.0021,26.4000
26.4450,Traveling to Target (t = 26.4s),,6.65993,19.96,[],0.0021,26.4500
26.4950,Traveling to Target (t = 26.5s),,6.67750,19.96,[],0.0021,26.5000
26.5450,Traveling to Target (t = 26.5s),,6.69507,19.96,[],0.0022,26.5500
26.5950,Traveling to Target (t = 26.6s),,6.71264,19.96,[],0.0021,26.6000
26.6450,Traveling to Target (t = 26.6s),,6.73021,19.96,[],0.0022,26.6500
26.6950,Traveling to Target (t = 26.7s),,6.74778,19.96,[],0.0021,26.7000
26.7450,Traveling to Target (t = 26.7s),,6.76535,19.96,[],0.0021,26.7500
26.7950,Traveling to Target (t = 26.8s),,6.78293,19.96,[],0.0021,26.8000
26.8450,Traveling to Target (t = 26.8s),,6.80050,19.96,[],0.0021,26.8500
26.8950,Traveling to Target (t = 26.9s),,6.81807,19.96,[],0.0022,26.9000
26.9450,Traveling to Target (t = 26.9s),,6.83564,19.96,[],0.0021,26.9500
26.9950,Traveling to Target (t = 27.0s),,6.85321,19.96,[],0.0021,27.0000
27.0450,Traveling to Target (t = 27.0s),,6.87079,19.96,[],0.0021,27.0500
27.0950,Traveling to Target (t = 27.1s),,6.88836,19.96,[],0.0021,27.1000
27.1450,Traveling to Target (t = 27.1s),,6.90593,19.96,[],0.0021,27.1500
27.1950,Traveling to Target (t = 27.2s),,6.92350,19.96,[],0.0021,27.2000
27.2450,Traveling to Target (t = 27.2s),,6.94108,19.97,[],0.0021,27.2500
27.2950,Traveling to Target (t = 27.3s),,6.95865,19.97,[],0.0021,27.3000
27.3450,Traveling to Target (t = 27.3s),,6.97622,19.97,[],0.0021,27.3500
27.3950,Traveling to Target (t = 27.4s),,6.99379,19.97,[],0.0022,27.4000
27.4450,Traveling to Target (t = 27.4s),,7.01137,19.97,[],0.0021,27.4500
27.4950,Traveling to Target (t = 27.5s),,7.02894,19.97,[],0.0022,27.5000
27.5450,Traveling to Target (t = 27.5s),,7.04651,19.97,[],0.0021,27.5500
27.5950,Traveling to Target (t = 27.6s),,7.06409,19.97,[],0.0023,27.6000
27.6450,Traveling to Target (t = 27.6s),,7.08166,19.97,[],0.0021,27.6500
27.6950,Traveling to Target (t = 27.7s),,7.09923,19.97,[],0.0021,27.7000
27.7450,Traveling to Target (t = 27.7s),,7.11681,19.97,[],0.0021,27.7500
27.7950,Traveling to Target (t = 27.8s),,7.13438,19.97,[],0.0021,27.8000
27.8450,Traveling to Target (t = 27.8s),,7.15196,19.97,[],0.0021,27.8500
27.8950,Traveling to Target (t = 27.9s),,7.16953,19.97,[],0.0021,27.9000
27.9450,Traveling to Target (t = 27.9s),,7.18710,19.97,[],0.0021,27.9500
27.9950,Traveling to Target (t = 28.0s),,7.20468,19.97,[],0.0022,28.0000
28.0450,Traveling to Target (t = 28.0s),,7.22225,19.97,[],0.0021,28.0500
28.0950,Traveling to Target (t = 28.1s),,7.23983,19.97,[],0.0021,28.1000
28.1450,Traveling to Target (t = 28.1s),,7.25740,19.97,[],0.0021,28.1500
28.1950,Traveling to Target (t = 28.2s),,7.27498,19.97,[],0.0022,28.2000
28.2450,Traveling to Target (t = 28.2s),,7.29255,19.97,[],0.0022,28.2500
28.2950,Traveling to Target (t = 28.3s),,7.31013,19.97,[],0.0021,28.3000
28.3450,Traveling to Target (t = 28.3s),,7.32770,19.97,[],0.0021,28.3500
28.3950,Traveling to Target (t = 28.4s),,7.34528,19.97,[],0.0021,28.4000
28.4450,Traveling to Target (t = 28.4s),,7.36285,19.97,[],0.0021,28.4500
28.4950,Traveling to Target (t = 28.5s),,7.38043,19.97,[],0.0023,28.5000
28.5450,Traveling to Target (t = 28.5s),,7.39800,19.97,[],0.0021,28.5500
28.5950,Traveling to Target (t = 28.6s),,7.41558,19.97,[],0.0021,28.6000
28.6450,Traveling to Target (t = 28.6s),,7.43315,19.97,[],0.0021,28.6500
28.6950,Traveling to Target (t = 28.7s),,7.45073,19.97,[],0.0021,28.7000
28.7450,Traveling to Target (t = 28.7s),,7.46830,19.97,[],0.0022,28.7500
28.7950,Traveling to Target (t = 28.8s),,7.48588,19.97,[],0.0021,28.8000
28.8450,Traveling to Target (t = 28.8s),,7.50345,19.97,[],0.0022,28.8500
28.8950,Traveling to Target (t = 28.9s),,7.52103,19.97,[],0.0021,28.9000
28.9450,Traveling to Target (t = 28.9s),,7.53861,19.97,[],0.0021,28.9500
28.9950,Traveling to Target (t = 29.0s),,7.55618,19.97,[],0.0021,29.0000
29.0450,Traveling to Target (t = 29.0s),,7.57376,19.97,[],0.0021,29.0500
29.0950,Traveling to Target (t = 29.1s),,7.59134,19.97,[],0.0021,29.1000
29.1450,Traveling to Target (t = 29.1s),,7.60891,19.97,[],0.0021,29.1500
29.1950,Traveling to Target (t = 29.2s),,7.62649,19.97,[],0.0021,29.2000
29.2450,Traveling to Target (t = 29.2s),,7.64407,19.97,[],0.0022,29.2500
29.2950,Traveling to Target (t = 29.3s),,7.66164,19.97,[],0.0021,29.3000
29.3450,Traveling to Target (t = 29.3s),,7.67922,19.97,[],0.0021,29.3500
29.3950,Traveling to Target (t = 29.4s),,7.69680,19.97,[],0.0021,29.4000
29.4450,Traveling to Target (t = 29.4s),,7.71437,19.97,[],0.0021,29.4500
29.4950,Traveling to Target (t = 29.5s),,7.73195,19.97,[],0.0021,29.5000
29.5450,Traveling to Target (t = 29.5s),,7.74953,19.97,[],0.0021,29.5500
29.5950,Traveling to Target (t = 29.6s),,7.76710,19.97,[],0.0022,29.6000
29.6450,Traveling to Target (t = 29.6s),,7.78468,19.97,[],0.0021,29.6500
29.6950,Traveling to Target (t = 29.7s),,7.80226,19.97,[],0.0021,29.7000
29.7450,Traveling to Target (t = 29.7s),,7.81984,19.97,[],0.0021,29.7500
29.7950,Traveling to Target (t = 29.8s),,7.83741,19.97,[],0.0021,29.8000
29.8450,Traveling to Target (t = 29.8s),,7.85499,19.97,[],0.0021,29.8500
29.8950,Traveling to Target (t = 29.9s),,7.87257,19.97,[],0.0021,29.9000
29.9450,Traveling to Target (t = 29.9s),,7.89015,19.97,[],0.0021,29.9500
29.9950,Traveling to Target (t = 30.0s),,7.90772,19.97,[],0.0021,30.0000
30.0450,Traveling to Target (t = 30.0s),,7.92530,19.97,[],0.0022,30.0500
30.0950,Traveling to Target (t = 30.1s),,7.94288,19.97,[],0.0021,30.1000
30.1450,Traveling to Target (t = 30.1s),,7.96046,19.97,[],0.0022,30.1500
30.1950,Traveling to Target (t = 30.2s),,7.97804,19.97,[],0.0022,30.2000
30.2450,Traveling to Target (t = 30.2s),,7.99561,19.97,[],0.0021,30.2500
30.2950,Traveling to Target (t = 30.3s),,8.01319,19.97,[],0.0022,30.3000
30.3450,Traveling to Target (t = 30.3s),,8.03077,19.97,[],0.0023,30.3500
30.3950,Traveling to Target (t = 30.4s),,8.04835,19.97,[],0.0022,30.4000
30.4450,Traveling to Target (t = 30.4s),,8.06593,19.97,[],0.0021,30.4500
30.4950,Traveling to Target (t = 30.5s),,8.08351,19.97,[],0.0021,30.5000
30.5450,Traveling to Target (t = 30.5s),,8.10109,19.97,[],0.0021,30.5500
30.5950,Traveling to Target (t = 30.6s),,8.11866,19.97,[],0.0021,30.6000
30.6450,Traveling to Target (t = 30.6s),,8.13624,19.97,[],0.0022,30.6500
30.6950,Traveling to Target (t = 30.7s),,8.15382,19.97,[],0.0021,30.7000
30.7450,Traveling to Target (t = 30.7s),,8.17140,19.97,[],0.0021,30.7500
30.7950,Traveling to Target (t = 30.8s),,8.18898,19.97,[],0.0022,30.8000
30.8450,Traveling to Target (t = 30.8s),,8.20656,19.97,[],0.0022,30.8500
30.8950,Traveling to Target (t = 30.9s),,8.22414,19.97,[],0.0021,30.9000
30.9450,Traveling to Target (t = 30.9s),,8.24172,19.97,[],0.0021,30.9500
30.9950,Traveling to Target (t = 31.0s),,8.25930,19.97,[],0.0021,31.0000
31.0450,Traveling to Target (t = 31.0s),,8.27688,19.97,[],0.0021,31.0500
31.0950,Traveling to Target (t = 31.1s),,8.29445,19.97,[],0.0021,31.1000
31.1450,Traveling to Target (t = 31.1s),,8.31203,19.97,[],0.0024,31.1500
31.1950,Traveling to Target (t = 31.2s),,8.32961,19.97,[],0.0021,31.2000
31.2450,Traveling to Target (t = 31.2s),,8.34719,19.97,[],0.0021,31.2500
31.2950,Traveling to Target (t = 31.3s),,8.36477,19.97,[],0.0022,31.3000
31.3450,Traveling to Target (t = 31.3s),,8.38235,19.97,[],0.0022,31.3500
31.3950,Traveling to Target (t = 31.4s),,8.39993,19.97,[],0.0021,31.4000
31.4450,Traveling to Target (t = 31.4s),,8.41751,19.97,[],0.0021,31.4500
31.4950,Traveling to Target (t = 31.5s),,8.43509,19.97,[],0.0021,31.5000
31.5450,Traveling to Target (t = 31.5s),,8.45267,19.97,[],0.0021,31.5500
31.5950,Traveling to Target (t = 31.6s),,8.47025,19.97,[],0.0021,31.6000
31.6450,Traveling to Target (t = 31.6s),,8.48783,19.97,[],0.0021,31.6500
