Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
15.6450,Traveling to Target (t = 15.6s),,2.32909,20.30,[],0.0040,15.6500
15.6950,Traveling to Target (t = 15.7s),,2.34287,20.24,[],0.0041,15.7000
15.7450,Traveling to Target (t = 15.7s),,2.35665,20.19,[],0.0041,15.7500
15.7950,Traveling to Target (t = 15.8s),,2.37044,20.13,[],0.0040,15.8000
15.8450,Traveling to Target (t = 15.8s),,2.38424,20.08,[],0.0046,15.8500
15.8950,Traveling to Target (t = 15.9s),,2.39804,20.03,[],0.0042,15.9000
15.9450,Traveling to Target (t = 15.9s),,2.41185,19.97,[],0.0044,15.9500
15.9950,Traveling to Target (t = 16.0s),,2.42566,19.92,[],0.0040,16.0000
16.0450,Traveling to Target (t = 16.0s),,2.43949,19.87,[],0.0041,16.0500
16.0950,Traveling to Target (t = 16.1s),,2.45331,19.82,[],0.0041,16.1000
16.1450,Traveling to Target (t = 16.1s),,2.46715,19.77,[],0.0041,16.1500
16.1950,Traveling to Target (t = 16.2s),,2.48099,19.72,[],0.0041,16.2000
16.2450,Traveling to Target (t = 16.2s),,2.49484,19.67,[],0.0041,16.2500
16.2950,Traveling to Target (t = 16.3s),,2.50869,19.63,[],0.0041,16.3000
16.3450,Traveling to Target (t = 16.3s),,2.52255,19.58,[],0.0041,16.3500
16.3950,Traveling to Target (t = 16.4s),,2.53642,19.53,[],0.0041,16.4000
16.4450,Traveling to Target (t = 16.4s),,2.55029,19.49,[],0.0059,16.4500
16.4950,Traveling to Target (t = 16.5s),,2.56416,19.44,[],0.0041,16.5000
16.5450,Traveling to Target (t = 16.5s),,2.57804,19.40,[],0.0041,16.5500
16.5950,Traveling to Target (t = 16.6s),,2.59193,19.35,[],0.0041,16.6000
16.6450,Traveling to Target (t = 16.6s),,2.60582,19.31,[],0.0041,16.6500
16.6950,Traveling to Target (t = 16.7s),,2.61972,19.27,[],0.0040,16.7000
16.7450,Traveling to Target (t = 16.7s),,2.63362,19.23,[],0.0041,16.7500
16.7950,Traveling to Target (t = 16.8s),,2.64753,19.19,[],0.0040,16.8000
16.8450,Traveling to Target (t = 16.8s),,2.66144,19.15,[],0.0041,16.8500
16.8950,Traveling to Target (t = 16.9s),,2.67536,19.11,[],0.0041,16.9000
16.9450,Traveling to Target (t = 16.9s),,2.68928,19.07,[],0.0042,16.9500
16.9950,Traveling to Target (t = 17.0s),,2.70321,19.03,[],0.0041,17.0000
17.0450,Traveling to Target (t = 17.0s),,2.71714,18.99,[],0.0042,17.0500
17.0950,Traveling to Target (t = 17.1s),,2.73108,18.95,[],0.0043,17.1000
17.1450,Traveling to Target (t = 17.1s),,2.74502,18.91,[],0.0041,17.1500
17.1950,Traveling to Target (t = 17.2s),,2.75897,18.88,[],0.0040,17.2000
17.2450,Traveling to Target (t = 17.2s),,2.77292,18.84,[],0.0041,17.2500
17.2950,Traveling to Target (t = 17.3s),,2.78687,18.81,[],0.0041,17.3000
17.3450,Traveling to Target (t = 17.3s),,2.80083,18.77,[],0.0041,17.3500
17.3950,Traveling to Target (t = 17.4s),,2.81479,18.74,[],0.0042,17.4000
17.4450,Traveling to Target (t = 17.4s),,2.82876,18.70,[],0.0041,17.4500
17.4950,Traveling to Target (t = 17.5s),,2.84273,18.67,[],0.0044,17.5000
17.5450,Traveling to Target (t = 17.5s),,2.85670,18.64,[],0.0041,17.5500
17.5950,Traveling to Target (t = 17.6s),,2.87068,18.61,[],0.0042,17.6000
17.6450,Traveling to Target (t = 17.6s),,2.88467,18.58,[],0.0041,17.6500
17.6950,Traveling to Target (t = 17.7s),,2.89865,18.54,[],0.0040,17.7000
17.7450,Traveling to Target (t = 17.7s),,2.91264,18.51,[],0.0041,17.7500
17.7950,Traveling to Target (t = 17.8s),,2.92664,18.48,[],0.0042,17.8000
17.8450,Traveling to Target (t = 17.8s),,2.94064,18.46,[],0.0040,17.8500
17.8950,Traveling to Target (t = 17.9s),,2.95464,18.43,[],0.0041,17.9000
17.9450,Traveling to Target (t = 17.9s),,2.96864,18.40,[],0.0040,17.9500
17.9950,Traveling to Target (t = 18.0s),,2.98265,18.37,[],0.0041,18.0000
18.0450,Traveling to Target (t = 18.0s),,2.99666,18.34,[],0.0041,18.0500
18.0950,Traveling to Target (t = 18.1s),,3.01068,18.32,[],0.0041,18.1000
18.1450,Traveling to Target (t = 18.1s),,3.02470,18.29,[],0.0041,18.1500
18.1950,Traveling to Target (t = 18.2s),,3.03872,18.26,[],0.0041,18.2000
18.2450,Traveling to Target (t = 18.2s),,3.05275,18.24,[],0.0043,18.2500
18.2950,Traveling to Target (t = 18.3s),,3.06678,18.21,[],0.0041,18.3000
18.3450,Traveling to Target (t = 18.3s),,3.08081,18.19,[],0.0041,18.3500
18.3950,Traveling to Target (t = 18.4s),,3.09484,18.16,[],0.0041,18.4000
18.4450,Traveling to Target (t = 18.4s),,3.10888,18.14,[],0.0040,18.4500
18.4950,Traveling to Target (t = 18.5s),,3.12292,18.12,[],0.0040,18.5000
18.5450,Traveling to Target (t = 18.5s),,3.13697,18.09,[],0.0041,18.5500
18.5950,Traveling to Target (t = 18.6s),,3.15101,18.07,[],0.0041,18.6000
18.6450,Traveling to Target (t = 18.6s),,3.16507,18.05,[],0.0041,18.6500
18.6950,Traveling to Target (t = 18.7s),,3.17912,18.03,[],0.0044,18.7000
18.7450,Traveling to Target (t = 18.7s),,3.19317,18.01,[],0.0041,18.7500
18.7950,Traveling to Target (t = 18.8s),,3.20723,17.99,[],0.0041,18.8000
18.8450,Traveling to Target (t = 18.8s),,3.22130,17.97,[],0.0042,18.8500
18.8950,Traveling to Target (t = 18.9s),,3.23536,17.95,[],0.0041,18.9000
18.9450,Traveling to Target (t = 18.9s),,3.24943,17.93,[],0.0041,18.9500
18.9950,Traveling to Target (t = 19.0s),,3.26350,17.91,[],0.0041,19.0000
19.0450,Traveling to Target (t = 19.0s),,3.27757,17.89,[],0.0042,19.0500
19.0950,Traveling to Target (t = 19.1s),,3.29165,17.87,[],0.0040,19.1000
19.1450,Traveling to Target (t = 19.1s),,3.30572,17.86,[],0.0041,19.1500
19.1950,Traveling to Target (t = 19.2s),,3.31981,17.84,[],0.0041,19.2000
19.2450,Traveling to Target (t = 19.2s),,3.33389,17.82,[],0.0041,19.2500
19.2950,Traveling to Target (t = 19.3s),,3.34797,17.80,[],0.0041,19.3000
19.3450,Traveling to Target (t = 19.3s),,3.36206,17.79,[],0.0041,19.3500
19.3950,Traveling to Target (t = 19.4s),,3.37615,17.77,[],0.0040,19.4000
19.4450,Traveling to Target (t = 19.4s),,3.39025,17.76,[],0.0041,19.4500
19.4950,Traveling to Target (t = 19.5s),,3.40434,17.74,[],0.0041,19.5000
19.5450,Traveling to Target (t = 19.5s),,3.41844,17.73,[],0.0041,19.5500
19.5950,Traveling to Target (t = 19.6s),,3.43254,17.71,[],0.0040,19.6000
19.6450,Traveling to Target (t = 19.6s),,3.44664,17.70,[],0.0041,19.6500
19.6950,Traveling to Target (t = 19.7s),,3.46075,17.68,[],0.0041,19.7000
19.7450,Traveling to Target (t = 19.7s),,3.47485,17.67,[],0.0040,19.7500
19.7950,Traveling to Target (t = 19.8s),,3.48896,17.66,[],0.0041,19.8000
19.8450,Traveling to Target (t = 19.8s),,3.50307,17.65,[],0.0059,19.8500
19.8950,Traveling to Target (t = 19.9s),,3.51719,17.63,[],0.0041,19.9000
