Time,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Command_Vector,Thruster_1_Cmd,Thruster_1_Val,Thruster_2_Cmd,Thruster_2_Val,Thruster_3_Cmd,Thruster_3_Val,Thruster_4_Cmd,Thruster_4_Val,Thruster_5_Cmd,Thruster_5_Val,Thruster_6_Cmd,Thruster_6_Val,Thruster_7_Cmd,Thruster_7_Val,Thruster_8_Cmd,Thruster_8_Val
1.2100,0.94082,0.93546,0.00000,0.00000,0.00000,-0.00000,-0.10160,-0.11080,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.94082,-0.93546,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2150,0.94031,0.93490,0.00000,0.00000,0.00000,-0.00000,-0.10204,-0.11128,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.94031,-0.93490,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2200,0.93980,0.93435,0.00000,0.00000,0.00000,-0.00000,-0.10247,-0.11175,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93980,-0.93435,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2250,0.93928,0.93379,0.00000,0.00000,0.00000,-0.00000,-0.10291,-0.11223,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93928,-0.93379,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2300,0.93877,0.93322,0.00000,0.00000,0.00000,-0.00000,-0.10334,-0.11270,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93877,-0.93322,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2350,0.93825,0.93266,0.00000,0.00000,0.00000,-0.00000,-0.10378,-0.11318,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93825,-0.93266,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2400,0.93773,0.93209,0.00000,0.00000,0.00000,-0.00000,-0.10422,-0.11365,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93773,-0.93209,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2450,0.93721,0.93152,0.00000,0.00000,0.00000,-0.00000,-0.10465,-0.11413,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93721,-0.93152,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2500,0.93668,0.93095,0.00000,0.00000,0.00000,-0.00000,-0.10509,-0.11461,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93668,-0.93095,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2550,0.93616,0.93038,0.00000,0.00000,0.00000,-0.00000,-0.10553,-0.11508,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93616,-0.93038,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2600,0.93563,0.92980,0.00000,0.00000,0.00000,-0.00000,-0.10596,-0.11556,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93563,-0.92980,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2650,0.93510,0.92922,0.00000,0.00000,0.00000,-0.00000,-0.10640,-0.11603,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93510,-0.92922,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2700,0.93456,0.92864,0.00000,0.00000,0.00000,-0.00000,-0.10683,-0.11651,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93456,-0.92864,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2750,0.93403,0.92806,0.00000,0.00000,0.00000,-0.00000,-0.10727,-0.11698,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93403,-0.92806,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2800,0.93349,0.92747,0.00000,0.00000,0.00000,-0.00000,-0.10771,-0.11746,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93349,-0.92747,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2850,0.93295,0.92688,0.00000,0.00000,0.00000,-0.00000,-0.10814,-0.11793,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93295,-0.92688,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2900,0.93241,0.92629,0.00000,0.00000,0.00000,-0.00000,-0.10858,-0.11841,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93241,-0.92629,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.2950,0.93187,0.92570,0.00000,0.00000,0.00000,-0.00000,-0.10901,-0.11888,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93187,-0.92570,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3000,0.93132,0.92510,0.00000,0.00000,0.00000,-0.00000,-0.10945,-0.11936,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93132,-0.92510,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3050,0.93077,0.92450,0.00000,0.00000,0.00000,-0.00000,-0.10989,-0.11984,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93077,-0.92450,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3100,0.93022,0.92390,0.00000,0.00000,0.00000,-0.00000,-0.11032,-0.12031,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.93022,-0.92390,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3150,0.92967,0.92330,0.00000,0.00000,0.00000,-0.00000,-0.11076,-0.12079,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92967,-0.92330,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3200,0.92911,0.92270,0.00000,0.00000,0.00000,-0.00000,-0.11119,-0.12126,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92911,-0.92270,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3250,0.92856,0.92209,0.00000,0.00000,0.00000,-0.00000,-0.11163,-0.12174,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92856,-0.92209,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3300,0.92800,0.92148,0.00000,0.00000,0.00000,-0.00000,-0.11207,-0.12221,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92800,-0.92148,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3350,0.92744,0.92087,0.00000,0.00000,0.00000,-0.00000,-0.11250,-0.12269,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92744,-0.92087,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3400,0.92687,0.92025,0.00000,0.00000,0.00000,-0.00000,-0.11294,-0.12316,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92687,-0.92025,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3450,0.92631,0.91963,0.00000,0.00000,0.00000,-0.00000,-0.11337,-0.12364,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92631,-0.91963,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.001, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999
1.3500,0.92574,0.91901,0.00000,0.00000,0.00000,-0.00000,-0.11381,-0.12412,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92574,-0.91901,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3550,0.92517,0.91839,0.00000,0.00000,0.00000,-0.00000,-0.11425,-0.12459,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92517,-0.91839,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3600,0.92460,0.91777,0.00000,0.00000,0.00000,-0.00000,-0.11468,-0.12507,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92460,-0.91777,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3650,0.92402,0.91714,0.00000,0.00000,0.00000,-0.00000,-0.11512,-0.12554,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92402,-0.91714,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3700,0.92345,0.91651,0.00000,0.00000,0.00000,-0.00000,-0.11555,-0.12602,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92345,-0.91651,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3750,0.92287,0.91588,0.00000,0.00000,0.00000,-0.00000,-0.11599,-0.12649,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92287,-0.91588,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3800,0.92229,0.91525,0.00000,0.00000,0.00000,-0.00000,-0.11643,-0.12697,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92229,-0.91525,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3850,0.92170,0.91461,0.00000,0.00000,0.00000,-0.00000,-0.11686,-0.12744,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92170,-0.91461,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3900,0.92112,0.91397,0.00000,0.00000,0.00000,-0.00000,-0.11730,-0.12792,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92112,-0.91397,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.3950,0.92053,0.91333,0.00000,0.00000,0.00000,-0.00000,-0.11773,-0.12840,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.92053,-0.91333,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
1.4000,0.91994,0.91269,0.00000,0.00000,0.00000,-0.00000,-0.11817,-0.12887,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91994,-0.91269,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4050,0.91935,0.91204,0.00000,0.00000,0.00000,-0.00000,-0.11861,-0.12935,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91935,-0.91204,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4100,0.91875,0.91140,0.00000,0.00000,0.00000,-0.00000,-0.11904,-0.12982,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91875,-0.91140,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4150,0.91816,0.91075,0.00000,0.00000,0.00000,-0.00000,-0.11948,-0.13030,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91816,-0.91075,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4200,0.91756,0.91009,0.00000,0.00000,0.00000,-0.00000,-0.11992,-0.13077,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91756,-0.91009,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4250,0.91696,0.90944,0.00000,0.00000,0.00000,-0.00000,-0.12035,-0.13125,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91696,-0.90944,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4300,0.91635,0.90878,0.00000,0.00000,0.00000,-0.00000,-0.12079,-0.13172,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91635,-0.90878,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4350,0.91575,0.90812,0.00000,0.00000,0.00000,-0.00000,-0.12122,-0.13220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91575,-0.90812,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4400,0.91514,0.90746,0.00000,0.00000,0.00000,-0.00000,-0.12166,-0.13268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91514,-0.90746,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4450,0.91453,0.90679,0.00000,0.00000,0.00000,-0.00000,-0.12210,-0.13315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91453,-0.90679,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.000, 0.000, 0.001, 0.001, 1.000, 1.000]",0.999,0.999,0.999,0.999,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,1.000,1.000,1.000,1.000
1.4500,0.91392,0.90613,0.00000,0.00000,0.00000,-0.00000,-0.12253,-0.13363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91392,-0.90613,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4550,0.91331,0.90546,0.00000,0.00000,0.00000,-0.00000,-0.12297,-0.13410,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91331,-0.90546,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4600,0.91269,0.90479,0.00000,0.00000,0.00000,-0.00000,-0.12340,-0.13458,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91269,-0.90479,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4650,0.91207,0.90411,0.00000,0.00000,0.00000,-0.00000,-0.12384,-0.13505,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91207,-0.90411,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4700,0.91145,0.90344,0.00000,0.00000,0.00000,-0.00000,-0.12428,-0.13553,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91145,-0.90344,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4750,0.91083,0.90276,0.00000,0.00000,0.00000,-0.00000,-0.12471,-0.13600,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91083,-0.90276,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4800,0.91021,0.90208,0.00000,0.00000,0.00000,-0.00000,-0.12515,-0.13648,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.91021,-0.90208,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4850,0.90958,0.90139,0.00000,0.00000,0.00000,-0.00000,-0.12558,-0.13696,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.90958,-0.90139,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
1.4900,0.90895,0.90071,0.00000,0.00000,0.00000,-0.00000,-0.12602,-0.13743,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.90895,-0.90071,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.001, 0.001, 0.002, 0.002, 0.999, 0.999]",0.998,0.998,0.998,0.998,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.999,0.999,0.999,0.999
