Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
40.1950,Traveling to Target (t = 40.2s),,6.68416,55.30,[],0.0042,40.2000
40.2450,Traveling to Target (t = 40.2s),,6.69591,55.27,[],0.0062,40.2500
40.2950,Traveling to Target (t = 40.3s),,6.70766,55.23,[],0.0041,40.3000
40.3450,Traveling to Target (t = 40.3s),,6.71940,55.20,[],0.0063,40.3500
40.3950,Traveling to Target (t = 40.4s),,6.73115,55.17,[],0.0041,40.4000
40.4450,Traveling to Target (t = 40.4s),,6.74290,55.13,[],0.0063,40.4500
40.4950,Traveling to Target (t = 40.5s),,6.75464,55.10,[],0.0041,40.5000
40.5450,Traveling to Target (t = 40.5s),,6.76639,55.06,[],0.0063,40.5500
40.5950,Traveling to Target (t = 40.6s),,6.77814,55.03,[],0.0041,40.6000
40.6450,Traveling to Target (t = 40.6s),,6.78989,55.00,[],0.0063,40.6500
40.6950,Traveling to Target (t = 40.7s),,6.80164,54.96,[],0.0040,40.7000
40.7450,Traveling to Target (t = 40.7s),,6.81339,54.93,[],0.0062,40.7500
40.7950,Traveling to Target (t = 40.8s),,6.82514,54.90,[],0.0041,40.8000
40.8450,Traveling to Target (t = 40.8s),,6.83689,54.86,[],0.0062,40.8500
40.8950,Traveling to Target (t = 40.9s),,6.84864,54.83,[],0.0042,40.9000
40.9450,Traveling to Target (t = 40.9s),,6.86039,54.80,[],0.0063,40.9500
40.9950,Traveling to Target (t = 41.0s),,6.87214,54.76,[],0.0042,41.0000
41.0450,Traveling to Target (t = 41.0s),,6.88389,54.73,[],0.0064,41.0500
41.0950,Traveling to Target (t = 41.1s),,6.89565,54.70,[],0.0041,41.1000
41.1450,Traveling to Target (t = 41.1s),,6.90740,54.66,[],0.0063,41.1500
41.1950,Traveling to Target (t = 41.2s),,6.91915,54.63,[],0.0042,41.2000
41.2450,Traveling to Target (t = 41.2s),,6.93090,54.59,[],0.0064,41.2500
41.2950,Traveling to Target (t = 41.3s),,6.94266,54.56,[],0.0042,41.3000
41.3450,Traveling to Target (t = 41.3s),,6.95441,54.53,[],0.0063,41.3500
41.3950,Traveling to Target (t = 41.4s),,6.96616,54.49,[],0.0041,41.4000
41.4450,Traveling to Target (t = 41.4s),,6.97792,54.46,[],0.0062,41.4500
41.4950,Traveling to Target (t = 41.5s),,6.98967,54.43,[],0.0041,41.5000
41.5450,Traveling to Target (t = 41.5s),,7.00143,54.39,[],0.0064,41.5500
41.5950,Traveling to Target (t = 41.6s),,7.01318,54.36,[],0.0040,41.6000
41.6450,Traveling to Target (t = 41.6s),,7.02494,54.33,[],0.0063,41.6500
41.6950,Traveling to Target (t = 41.7s),,7.03670,54.30,[],0.0041,41.7000
41.7450,Traveling to Target (t = 41.7s),,7.04845,54.26,[],0.0062,41.7500
41.7950,Traveling to Target (t = 41.8s),,7.06021,54.23,[],0.0040,41.8000
41.8450,Traveling to Target (t = 41.8s),,7.07197,54.20,[],0.0063,41.8500
41.8950,Traveling to Target (t = 41.9s),,7.08372,54.16,[],0.0041,41.9000
41.9450,Traveling to Target (t = 41.9s),,7.09548,54.13,[],0.0063,41.9500
41.9950,Traveling to Target (t = 42.0s),,7.10724,54.10,[],0.0042,42.0000
42.0450,Traveling to Target (t = 42.0s),,7.11900,54.06,[],0.0063,42.0500
42.0950,Traveling to Target (t = 42.1s),,7.13076,54.03,[],0.0040,42.1000
42.1450,Traveling to Target (t = 42.1s),,7.14251,54.00,[],0.0063,42.1500
42.1950,Traveling to Target (t = 42.2s),,7.15427,53.96,[],0.0041,42.2000
42.2450,Traveling to Target (t = 42.2s),,7.16603,53.93,[],0.0062,42.2500
42.2950,Traveling to Target (t = 42.3s),,7.17779,53.90,[],0.0041,42.3000
42.3450,Traveling to Target (t = 42.3s),,7.18955,53.87,[],0.0063,42.3500
42.3950,Traveling to Target (t = 42.4s),,7.20131,53.83,[],0.0041,42.4000
42.4450,Traveling to Target (t = 42.4s),,7.21307,53.80,[],0.0064,42.4500
42.4950,Traveling to Target (t = 42.5s),,7.22483,53.77,[],0.0042,42.5000
42.5450,Traveling to Target (t = 42.5s),,7.23660,53.73,[],0.0064,42.5500
42.5950,Traveling to Target (t = 42.6s),,7.24836,53.70,[],0.0041,42.6000
42.6450,Traveling to Target (t = 42.6s),,7.26012,53.67,[],0.0062,42.6500
42.6950,Traveling to Target (t = 42.7s),,7.27188,53.64,[],0.0041,42.7000
42.7450,Traveling to Target (t = 42.7s),,7.28364,53.60,[],0.0064,42.7500
42.7950,Traveling to Target (t = 42.8s),,7.29541,53.57,[],0.0041,42.8000
42.8450,Traveling to Target (t = 42.8s),,7.30717,53.54,[],0.0063,42.8500
42.8950,Traveling to Target (t = 42.9s),,7.31893,53.51,[],0.0041,42.9000
42.9450,Traveling to Target (t = 42.9s),,7.33070,53.47,[],0.0063,42.9500
42.9950,Traveling to Target (t = 43.0s),,7.34246,53.44,[],0.0041,43.0000
43.0450,Traveling to Target (t = 43.0s),,7.35423,53.41,[],0.0064,43.0500
43.0950,Traveling to Target (t = 43.1s),,7.36599,53.37,[],0.0040,43.1000
43.1450,Traveling to Target (t = 43.1s),,7.37775,53.34,[],0.0061,43.1500
43.1950,Traveling to Target (t = 43.2s),,7.38952,53.31,[],0.0041,43.2000
43.2450,Traveling to Target (t = 43.2s),,7.40128,53.28,[],0.0062,43.2500
43.2950,Traveling to Target (t = 43.3s),,7.41305,53.24,[],0.0042,43.3000
43.3450,Traveling to Target (t = 43.3s),,7.42482,53.21,[],0.0071,43.3500
43.3950,Traveling to Target (t = 43.4s),,7.43658,53.18,[],0.0055,43.4000
43.4450,Traveling to Target (t = 43.4s),,7.44835,53.15,[],0.0071,43.4500
43.4950,Traveling to Target (t = 43.5s),,7.46012,53.12,[],0.0046,43.5000
43.5450,Traveling to Target (t = 43.5s),,7.47188,53.08,[],0.0064,43.5500
43.5950,Traveling to Target (t = 43.6s),,7.48365,53.05,[],0.0042,43.6000
43.6450,Traveling to Target (t = 43.6s),,7.49542,53.02,[],0.0041,43.6500
43.6950,Traveling to Target (t = 43.7s),,7.50719,52.99,[],0.0062,43.7000
43.7450,Traveling to Target (t = 43.7s),,7.51895,52.95,[],0.0041,43.7500
43.7950,Traveling to Target (t = 43.8s),,7.53072,52.92,[],0.0040,43.8000
43.8450,Traveling to Target (t = 43.8s),,7.54249,52.89,[],0.0062,43.8500
43.8950,Traveling to Target (t = 43.9s),,7.55426,52.86,[],0.0041,43.9000
43.9450,Traveling to Target (t = 43.9s),,7.56603,52.82,[],0.0042,43.9500
43.9950,Traveling to Target (t = 44.0s),,7.57780,52.79,[],0.0063,44.0000
44.0450,Traveling to Target (t = 44.0s),,7.58957,52.76,[],0.0042,44.0500
44.0950,Traveling to Target (t = 44.1s),,7.60134,52.73,[],0.0041,44.1000
44.1450,Traveling to Target (t = 44.1s),,7.61311,52.70,[],0.0063,44.1500
44.1950,Traveling to Target (t = 44.2s),,7.62488,52.66,[],0.0041,44.2000
44.2450,Traveling to Target (t = 44.2s),,7.63665,52.63,[],0.0041,44.2500
44.2950,Traveling to Target (t = 44.3s),,7.64842,52.60,[],0.0062,44.3000
44.3450,Traveling to Target (t = 44.3s),,7.66019,52.57,[],0.0040,44.3500
44.3950,Traveling to Target (t = 44.4s),,7.67196,52.54,[],0.0043,44.4000
44.4450,Traveling to Target (t = 44.4s),,7.68373,52.50,[],0.0062,44.4500
44.4950,Traveling to Target (t = 44.5s),,7.69551,52.47,[],0.0040,44.5000
44.5450,Traveling to Target (t = 44.5s),,7.70728,52.44,[],0.0041,44.5500
44.5950,Traveling to Target (t = 44.6s),,7.71905,52.41,[],0.0063,44.6000
44.6450,Traveling to Target (t = 44.6s),,7.73082,52.38,[],0.0041,44.6500
44.6950,Traveling to Target (t = 44.7s),,7.74260,52.34,[],0.0041,44.7000
44.7450,Traveling to Target (t = 44.7s),,7.75437,52.31,[],0.0062,44.7500
44.7950,Traveling to Target (t = 44.8s),,7.76614,52.28,[],0.0040,44.8000
44.8450,Traveling to Target (t = 44.8s),,7.77792,52.25,[],0.0042,44.8500
44.8950,Traveling to Target (t = 44.9s),,7.78969,52.22,[],0.0063,44.9000
44.9450,Traveling to Target (t = 44.9s),,7.80146,52.19,[],0.0040,44.9500
44.9950,Traveling to Target (t = 45.0s),,7.81324,52.15,[],0.0041,45.0000
45.0450,Traveling to Target (t = 45.0s),,7.82501,52.12,[],0.0062,45.0500
45.0950,Traveling to Target (t = 45.1s),,7.83679,52.09,[],0.0041,45.1000
45.1450,Traveling to Target (t = 45.1s),,7.84856,52.06,[],0.0041,45.1500
45.1950,Traveling to Target (t = 45.2s),,7.86034,52.03,[],0.0062,45.2000
45.2450,Traveling to Target (t = 45.2s),,7.87211,52.00,[],0.0041,45.2500
45.2950,Traveling to Target (t = 45.3s),,7.88389,51.96,[],0.0041,45.3000
45.3450,Traveling to Target (t = 45.3s),,7.89567,51.93,[],0.0062,45.3500
45.3950,Traveling to Target (t = 45.4s),,7.90744,51.90,[],0.0040,45.4000
45.4450,Traveling to Target (t = 45.4s),,7.91922,51.87,[],0.0042,45.4500
45.4950,Traveling to Target (t = 45.5s),,7.93099,51.84,[],0.0062,45.5000
45.5450,Traveling to Target (t = 45.5s),,7.94277,51.81,[],0.0041,45.5500
45.5950,Traveling to Target (t = 45.6s),,7.95455,51.77,[],0.0040,45.6000
45.6450,Traveling to Target (t = 45.6s),,7.96633,51.74,[],0.0062,45.6500
45.6950,Traveling to Target (t = 45.7s),,7.97810,51.71,[],0.0041,45.7000
45.7450,Traveling to Target (t = 45.7s),,7.98988,51.68,[],0.0041,45.7500
45.7950,Traveling to Target (t = 45.8s),,8.00166,51.65,[],0.0042,45.8000
45.8450,Traveling to Target (t = 45.8s),,8.01344,51.62,[],0.0063,45.8500
45.8950,Traveling to Target (t = 45.9s),,8.02522,51.59,[],0.0042,45.9000
45.9450,Traveling to Target (t = 45.9s),,8.03699,51.56,[],0.0041,45.9500
45.9950,Traveling to Target (t = 46.0s),,8.04877,51.52,[],0.0041,46.0000
46.0450,Traveling to Target (t = 46.0s),,8.06055,51.49,[],0.0062,46.0500
46.0950,Traveling to Target (t = 46.1s),,8.07233,51.46,[],0.0042,46.1000
46.1450,Traveling to Target (t = 46.1s),,8.08411,51.43,[],0.0042,46.1500
46.1950,Traveling to Target (t = 46.2s),,8.09589,51.40,[],0.0040,46.2000
46.2450,Traveling to Target (t = 46.2s),,8.10767,51.37,[],0.0062,46.2500
46.2950,Traveling to Target (t = 46.3s),,8.11945,51.34,[],0.0041,46.3000
46.3450,Traveling to Target (t = 46.3s),,8.13123,51.31,[],0.0041,46.3500
46.3950,Traveling to Target (t = 46.4s),,8.14301,51.27,[],0.0041,46.4000
46.4450,Traveling to Target (t = 46.4s),,8.15479,51.24,[],0.0143,46.4500
46.4950,Traveling to Target (t = 46.5s),,8.16657,51.21,[],0.0040,46.5000
46.5450,Traveling to Target (t = 46.5s),,8.17836,51.18,[],0.0041,46.5500
46.5950,Traveling to Target (t = 46.6s),,8.19014,51.15,[],0.0040,46.6000
46.6450,Traveling to Target (t = 46.6s),,8.20192,51.12,[],0.0041,46.6500
46.6950,Traveling to Target (t = 46.7s),,8.21370,51.09,[],0.0041,46.7000
46.7450,Traveling to Target (t = 46.7s),,8.22548,51.06,[],0.0042,46.7500
46.7950,Traveling to Target (t = 46.8s),,8.23726,51.03,[],0.0040,46.8000
46.8450,Traveling to Target (t = 46.8s),,8.24905,51.00,[],0.0041,46.8500
46.8950,Traveling to Target (t = 46.9s),,8.26083,50.96,[],0.0040,46.9000
46.9450,Traveling to Target (t = 46.9s),,8.27261,50.93,[],0.0041,46.9500
46.9950,Traveling to Target (t = 47.0s),,8.28440,50.90,[],0.0041,47.0000
47.0450,Traveling to Target (t = 47.0s),,8.29618,50.87,[],0.0042,47.0500
47.0950,Traveling to Target (t = 47.1s),,8.30796,50.84,[],0.0041,47.1000
47.1450,Traveling to Target (t = 47.1s),,8.31975,50.81,[],0.0040,47.1500
47.1950,Traveling to Target (t = 47.2s),,8.33153,50.78,[],0.0042,47.2000
47.2450,Traveling to Target (t = 47.2s),,8.34331,50.75,[],0.0041,47.2500
47.2950,Traveling to Target (t = 47.3s),,8.35510,50.72,[],0.0041,47.3000
47.3450,Traveling to Target (t = 47.3s),,8.36688,50.69,[],0.0040,47.3500
47.3950,Traveling to Target (t = 47.4s),,8.37867,50.66,[],0.0042,47.4000
47.4450,Traveling to Target (t = 47.4s),,8.39045,50.63,[],0.0041,47.4500
47.4950,Traveling to Target (t = 47.5s),,8.40224,50.60,[],0.0040,47.5000
47.5450,Traveling to Target (t = 47.5s),,8.41402,50.56,[],0.0041,47.5500
47.5950,Traveling to Target (t = 47.6s),,8.42581,50.53,[],0.0041,47.6000
47.6450,Traveling to Target (t = 47.6s),,8.43759,50.50,[],0.0041,47.6500
47.6950,Traveling to Target (t = 47.7s),,8.44938,50.47,[],0.0041,47.7000
47.7450,Traveling to Target (t = 47.7s),,8.46116,50.44,[],0.0041,47.7500
47.7950,Traveling to Target (t = 47.8s),,8.47295,50.41,[],0.0042,47.8000
47.8450,Traveling to Target (t = 47.8s),,8.48474,50.38,[],0.0041,47.8500
47.8950,Traveling to Target (t = 47.9s),,8.49652,50.35,[],0.0041,47.9000
47.9450,Traveling to Target (t = 47.9s),,8.50831,50.32,[],0.0042,47.9500
47.9950,Traveling to Target (t = 48.0s),,8.52010,50.29,[],0.0041,48.0000
48.0450,Traveling to Target (t = 48.0s),,8.53188,50.26,[],0.0042,48.0500
48.0950,Traveling to Target (t = 48.1s),,8.54367,50.23,[],0.0042,48.1000
48.1450,Traveling to Target (t = 48.1s),,8.55546,50.20,[],0.0043,48.1500
48.1950,Traveling to Target (t = 48.2s),,8.56725,50.17,[],0.0042,48.2000
48.2450,Traveling to Target (t = 48.2s),,8.57903,50.14,[],0.0042,48.2500
48.2950,Traveling to Target (t = 48.3s),,8.59082,50.11,[],0.0041,48.3000
48.3450,Traveling to Target (t = 48.3s),,8.60261,50.08,[],0.0042,48.3500
48.3950,Traveling to Target (t = 48.4s),,8.61440,50.05,[],0.0042,48.4000
48.4450,Traveling to Target (t = 48.4s),,8.62619,50.02,[],0.0040,48.4500
48.4950,Traveling to Target (t = 48.5s),,8.63798,49.99,[],0.0041,48.5000
48.5450,Traveling to Target (t = 48.5s),,8.64976,49.96,[],0.0041,48.5500
48.5950,Traveling to Target (t = 48.6s),,8.66155,49.93,[],0.0041,48.6000
48.6450,Traveling to Target (t = 48.6s),,8.67334,49.90,[],0.0041,48.6500
48.6950,Traveling to Target (t = 48.7s),,8.68513,49.87,[],0.0041,48.7000
48.7450,Traveling to Target (t = 48.7s),,8.69692,49.84,[],0.0041,48.7500
48.7950,Traveling to Target (t = 48.8s),,8.70871,49.81,[],0.0040,48.8000
48.8450,Traveling to Target (t = 48.8s),,8.72050,49.78,[],0.0041,48.8500
48.8950,Traveling to Target (t = 48.9s),,8.73229,49.75,[],0.0042,48.9000
48.9450,Traveling to Target (t = 48.9s),,8.74408,49.72,[],0.0045,48.9500
48.9950,Traveling to Target (t = 49.0s),,8.75587,49.69,[],0.0042,49.0000
49.0450,Traveling to Target (t = 49.0s),,8.76766,49.66,[],0.0040,49.0500
49.0950,Traveling to Target (t = 49.1s),,8.77945,49.63,[],0.0041,49.1000
49.1450,Traveling to Target (t = 49.1s),,8.79124,49.60,[],0.0041,49.1500
49.1950,Traveling to Target (t = 49.2s),,8.80303,49.57,[],0.0043,49.2000
49.2450,Traveling to Target (t = 49.2s),,8.81483,49.54,[],0.0041,49.2500
49.2950,Traveling to Target (t = 49.3s),,8.82662,49.51,[],0.0042,49.3000
49.3450,Traveling to Target (t = 49.3s),,8.83841,49.48,[],0.0041,49.3500
49.3950,Traveling to Target (t = 49.4s),,8.85020,49.45,[],0.0042,49.4000
49.4450,Traveling to Target (t = 49.4s),,8.86199,49.42,[],0.0042,49.4500
49.4950,Traveling to Target (t = 49.5s),,8.87378,49.39,[],0.0042,49.5000
49.5450,Traveling to Target (t = 49.5s),,8.88558,49.36,[],0.0042,49.5500
49.5950,Traveling to Target (t = 49.6s),,8.89737,49.33,[],0.0041,49.6000
49.6450,Traveling to Target (t = 49.6s),,8.90916,49.30,[],0.0041,49.6500
49.6950,Traveling to Target (t = 49.7s),,8.92095,49.27,[],0.0041,49.7000
49.7450,Traveling to Target (t = 49.7s),,8.93275,49.24,[],0.0041,49.7500
49.7950,Traveling to Target (t = 49.8s),,8.94454,49.21,[],0.0041,49.8000
49.8450,Traveling to Target (t = 49.8s),,8.95633,49.18,[],0.0041,49.8500
49.8950,Traveling to Target (t = 49.9s),,8.96813,49.15,[],0.0042,49.9000
49.9450,Traveling to Target (t = 49.9s),,8.97992,49.12,[],0.0041,49.9500
49.9950,Traveling to Target (t = 50.0s),,8.99171,49.09,[],0.0040,50.0000
50.0450,Traveling to Target (t = 50.0s),,9.00351,49.06,[],0.0041,50.0500
50.0950,Traveling to Target (t = 50.1s),,9.01530,49.03,[],0.0042,50.1000
50.1450,Traveling to Target (t = 50.1s),,9.02710,49.00,[],0.0041,50.1500
50.1950,Traveling to Target (t = 50.2s),,9.03889,48.97,[],0.0041,50.2000
50.2450,Traveling to Target (t = 50.2s),,9.05068,48.94,[],0.0041,50.2500
50.2950,Traveling to Target (t = 50.3s),,9.06248,48.91,[],0.0042,50.3000
50.3450,Traveling to Target (t = 50.3s),,9.07427,48.89,[],0.0041,50.3500
50.3950,Traveling to Target (t = 50.4s),,9.08607,48.86,[],0.0041,50.4000
50.4450,Traveling to Target (t = 50.4s),,9.09786,48.83,[],0.0041,50.4500
50.4950,Traveling to Target (t = 50.5s),,9.10966,48.80,[],0.0042,50.5000
50.5450,Traveling to Target (t = 50.5s),,9.12145,48.77,[],0.0041,50.5500
50.5950,Traveling to Target (t = 50.6s),,9.13325,48.74,[],0.0042,50.6000
50.6450,Traveling to Target (t = 50.6s),,9.14504,48.71,[],0.0041,50.6500
50.6950,Traveling to Target (t = 50.7s),,9.15684,48.68,[],0.0048,50.7000
50.7450,Traveling to Target (t = 50.7s),,9.16864,48.65,[],0.0055,50.7500
50.7950,Traveling to Target (t = 50.8s),,9.18043,48.62,[],0.0041,50.8000
50.8450,Traveling to Target (t = 50.8s),,9.19223,48.59,[],0.0040,50.8500
50.8950,Traveling to Target (t = 50.9s),,9.20402,48.56,[],0.0042,50.9000
50.9450,Traveling to Target (t = 50.9s),,9.21582,48.53,[],0.0042,50.9500
50.9950,Traveling to Target (t = 51.0s),,9.22762,48.50,[],0.0040,51.0000
51.0450,Traveling to Target (t = 51.0s),,9.23941,48.48,[],0.0041,51.0500
51.0950,Traveling to Target (t = 51.1s),,9.25121,48.45,[],0.0040,51.1000
51.1450,Traveling to Target (t = 51.1s),,9.26301,48.42,[],0.0041,51.1500
51.1950,Traveling to Target (t = 51.2s),,9.27481,48.39,[],0.0042,51.2000
51.2450,Traveling to Target (t = 51.2s),,9.28660,48.36,[],0.0041,51.2500
51.2950,Traveling to Target (t = 51.3s),,9.29840,48.33,[],0.0040,51.3000
51.3450,Traveling to Target (t = 51.3s),,9.31020,48.30,[],0.0040,51.3500
51.3950,Traveling to Target (t = 51.4s),,9.32200,48.27,[],0.0040,51.4000
51.4450,Traveling to Target (t = 51.4s),,9.33379,48.24,[],0.0041,51.4500
51.4950,Traveling to Target (t = 51.5s),,9.34559,48.21,[],0.0041,51.5000
51.5450,Traveling to Target (t = 51.5s),,9.35739,48.19,[],0.0041,51.5500
51.5950,Traveling to Target (t = 51.6s),,9.36919,48.16,[],0.0041,51.6000
51.6450,Traveling to Target (t = 51.6s),,9.38099,48.13,[],0.0040,51.6500
51.6950,Traveling to Target (t = 51.7s),,9.39278,48.10,[],0.0040,51.7000
51.7450,Traveling to Target (t = 51.7s),,9.40458,48.07,[],0.0041,51.7500
51.7950,Traveling to Target (t = 51.8s),,9.41638,48.04,[],0.0041,51.8000
51.8450,Traveling to Target (t = 51.8s),,9.42818,48.01,[],0.0041,51.8500
51.8950,Traveling to Target (t = 51.9s),,9.43998,47.98,[],0.0041,51.9000
51.9450,Traveling to Target (t = 51.9s),,9.45178,47.95,[],0.0041,51.9500
51.9950,Traveling to Target (t = 52.0s),,9.46358,47.93,[],0.0042,52.0000
52.0450,Traveling to Target (t = 52.0s),,9.47538,47.90,[],0.0042,52.0500
52.0950,Traveling to Target (t = 52.1s),,9.48718,47.87,[],0.0040,52.1000
52.1450,Traveling to Target (t = 52.1s),,9.49898,47.84,[],0.0041,52.1500
52.1950,Traveling to Target (t = 52.2s),,9.51078,47.81,[],0.0040,52.2000
52.2450,Traveling to Target (t = 52.2s),,9.52258,47.78,[],0.0042,52.2500
52.2950,Traveling to Target (t = 52.3s),,9.53438,47.75,[],0.0041,52.3000
52.3450,Traveling to Target (t = 52.3s),,9.54618,47.73,[],0.0042,52.3500
52.3950,Traveling to Target (t = 52.4s),,9.55798,47.70,[],0.0042,52.4000
52.4450,Traveling to Target (t = 52.4s),,9.56978,47.67,[],0.0041,52.4500
52.4950,Traveling to Target (t = 52.5s),,9.58158,47.64,[],0.0041,52.5000
52.5450,Traveling to Target (t = 52.5s),,9.59338,47.61,[],0.0041,52.5500
52.5950,Traveling to Target (t = 52.6s),,9.60518,47.58,[],0.0040,52.6000
52.6450,Traveling to Target (t = 52.6s),,9.61698,47.55,[],0.0041,52.6500
52.6950,Traveling to Target (t = 52.7s),,9.62878,47.53,[],0.0041,52.7000
52.7450,Traveling to Target (t = 52.7s),,9.64059,47.50,[],0.0040,52.7500
52.7950,Traveling to Target (t = 52.8s),,9.65239,47.47,[],0.0046,52.8000
52.8450,Traveling to Target (t = 52.8s),,9.66419,47.44,[],0.0041,52.8500
52.8950,Traveling to Target (t = 52.9s),,9.67599,47.41,[],0.0042,52.9000
52.9450,Traveling to Target (t = 52.9s),,9.68779,47.38,[],0.0041,52.9500
52.9950,Traveling to Target (t = 53.0s),,9.69959,47.36,[],0.0041,53.0000
53.0450,Traveling to Target (t = 53.0s),,9.71140,47.33,[],0.0042,53.0500
53.0950,Traveling to Target (t = 53.1s),,9.72320,47.30,[],0.0042,53.1000
53.1450,Traveling to Target (t = 53.1s),,9.73500,47.27,[],0.0041,53.1500
53.1950,Traveling to Target (t = 53.2s),,9.74680,47.24,[],0.0043,53.2000
53.2450,Traveling to Target (t = 53.2s),,9.75861,47.21,[],0.0042,53.2500
53.2950,Traveling to Target (t = 53.3s),,9.77041,47.19,[],0.0041,53.3000
53.3450,Traveling to Target (t = 53.3s),,9.78221,47.16,[],0.0041,53.3500
53.3950,Traveling to Target (t = 53.4s),,9.79401,47.13,[],0.0041,53.4000
53.4450,Traveling to Target (t = 53.4s),,9.80582,47.10,[],0.0041,53.4500
53.4950,Traveling to Target (t = 53.5s),,9.81762,47.07,[],0.0042,53.5000
53.5450,Traveling to Target (t = 53.5s),,9.82942,47.05,[],0.0040,53.5500
53.5950,Traveling to Target (t = 53.6s),,9.84123,47.02,[],0.0041,53.6000
53.6450,Traveling to Target (t = 53.6s),,9.85303,46.99,[],0.0042,53.6500
53.6950,Traveling to Target (t = 53.7s),,9.86483,46.96,[],0.0040,53.7000
53.7450,Traveling to Target (t = 53.7s),,9.87664,46.93,[],0.0042,53.7500
53.7950,Traveling to Target (t = 53.8s),,9.88844,46.91,[],0.0040,53.8000
53.8450,Traveling to Target (t = 53.8s),,9.90025,46.88,[],0.0041,53.8500
53.8950,Traveling to Target (t = 53.9s),,9.91205,46.85,[],0.0041,53.9000
53.9450,Traveling to Target (t = 53.9s),,9.92385,46.82,[],0.0041,53.9500
53.9950,Traveling to Target (t = 54.0s),,9.93566,46.79,[],0.0042,54.0000
54.0450,Traveling to Target (t = 54.0s),,9.94746,46.77,[],0.0041,54.0500
54.0950,Traveling to Target (t = 54.1s),,9.95927,46.74,[],0.0041,54.1000
54.1450,Traveling to Target (t = 54.1s),,9.97107,46.71,[],0.0041,54.1500
54.1950,Traveling to Target (t = 54.2s),,9.98288,46.68,[],0.0041,54.2000
54.2450,Traveling to Target (t = 54.2s),,9.99468,46.65,[],0.0041,54.2500
54.2950,Traveling to Target (t = 54.3s),,10.00649,46.63,[],0.0043,54.3000
54.3450,Traveling to Target (t = 54.3s),,10.01829,46.60,[],0.0042,54.3500
54.3950,Traveling to Target (t = 54.4s),,10.03010,46.57,[],0.0041,54.4000
54.4450,Traveling to Target (t = 54.4s),,10.04190,46.54,[],0.0041,54.4500
54.4950,Traveling to Target (t = 54.5s),,10.05371,46.52,[],0.0041,54.5000
54.5450,Traveling to Target (t = 54.5s),,10.06551,46.49,[],0.0041,54.5500
54.5950,Traveling to Target (t = 54.6s),,10.07732,46.46,[],0.0041,54.6000
54.6450,Traveling to Target (t = 54.6s),,10.08913,46.43,[],0.0042,54.6500
54.6950,Traveling to Target (t = 54.7s),,10.10093,46.41,[],0.0040,54.7000
54.7450,Traveling to Target (t = 54.7s),,10.11274,46.38,[],0.0041,54.7500
54.7950,Traveling to Target (t = 54.8s),,10.12454,46.35,[],0.0041,54.8000
54.8450,Traveling to Target (t = 54.8s),,10.13635,46.32,[],0.0041,54.8500
54.8950,Traveling to Target (t = 54.9s),,10.14816,46.30,[],0.0042,54.9000
54.9450,Traveling to Target (t = 54.9s),,10.15996,46.27,[],0.0040,54.9500
54.9950,Traveling to Target (t = 55.0s),,10.17177,46.24,[],0.0041,55.0000
55.0450,Traveling to Target (t = 55.0s),,10.18358,46.21,[],0.0041,55.0500
55.0950,Traveling to Target (t = 55.1s),,10.19538,46.19,[],0.0040,55.1000
55.1450,Traveling to Target (t = 55.1s),,10.20719,46.16,[],0.0041,55.1500
55.1950,Traveling to Target (t = 55.2s),,10.21900,46.13,[],0.0041,55.2000
55.2450,Traveling to Target (t = 55.2s),,10.23080,46.10,[],0.0041,55.2500
55.2950,Traveling to Target (t = 55.3s),,10.24261,46.08,[],0.0041,55.3000
55.3450,Traveling to Target (t = 55.3s),,10.25442,46.05,[],0.0041,55.3500
55.3950,Traveling to Target (t = 55.4s),,10.26623,46.02,[],0.0042,55.4000
55.4450,Traveling to Target (t = 55.4s),,10.27803,45.99,[],0.0145,55.4500
55.4950,Traveling to Target (t = 55.5s),,10.28984,45.97,[],0.0040,55.5000
55.5450,Traveling to Target (t = 55.5s),,10.30165,45.94,[],0.0043,55.5500
55.5950,Traveling to Target (t = 55.6s),,10.31346,45.91,[],0.0040,55.6000
55.6450,Traveling to Target (t = 55.6s),,10.32526,45.88,[],0.0042,55.6500
55.6950,Traveling to Target (t = 55.7s),,10.33707,45.86,[],0.0041,55.7000
55.7450,Traveling to Target (t = 55.7s),,10.34888,45.83,[],0.0042,55.7500
55.7950,Traveling to Target (t = 55.8s),,10.36069,45.80,[],0.0042,55.8000
55.8450,Traveling to Target (t = 55.8s),,10.37250,45.78,[],0.0041,55.8500
55.8950,Traveling to Target (t = 55.9s),,10.38430,45.75,[],0.0041,55.9000
55.9450,Traveling to Target (t = 55.9s),,10.39611,45.72,[],0.0040,55.9500
55.9950,Traveling to Target (t = 56.0s),,10.40792,45.69,[],0.0040,56.0000
56.0450,Traveling to Target (t = 56.0s),,10.41973,45.67,[],0.0041,56.0500
56.0950,Traveling to Target (t = 56.1s),,10.43154,45.64,[],0.0041,56.1000
56.1450,Traveling to Target (t = 56.1s),,10.44335,45.61,[],0.0041,56.1500
56.1950,Traveling to Target (t = 56.2s),,10.45516,45.59,[],0.0042,56.2000
56.2450,Traveling to Target (t = 56.2s),,10.46697,45.56,[],0.0041,56.2500
56.2950,Traveling to Target (t = 56.3s),,10.47878,45.53,[],0.0041,56.3000
56.3450,Traveling to Target (t = 56.3s),,10.49059,45.51,[],0.0041,56.3500
